t PE VE
81098 0.103275 0.103275
81099 0.103348 0.103348
81100 0.103422 0.103422
81101 0.103496 0.103496
81102 0.103569 0.103569
81103 0.103643 0.103643
81104 0.103716 0.103716
81105 0.10379 0.10379
81106 0.103864 0.103864
81107 0.103937 0.103937
81108 0.104011 0.104011
81109 0.104085 0.104085
81110 0.104158 0.104158
81111 0.104232 0.104232
81112 0.104305 0.104305
81113 0.104379 0.104379
81114 0.104453 0.104453
81115 0.104526 0.104526
81116 0.1046 0.1046
81117 0.104673 0.104673
81118 0.104747 0.104747
81119 0.10482 0.10482
81120 0.104894 0.104894
81121 0.104968 0.104968
81122 0.105041 0.105041
81123 0.105115 0.105115
81124 0.105188 0.105188
81125 0.105262 0.105262
81126 0.105335 0.105335
81127 0.105409 0.105409
81128 0.105482 0.105482
81129 0.105556 0.105556
81130 0.105629 0.105629
81131 0.105703 0.105703
81132 0.105776 0.105776
81133 0.10585 0.10585
81134 0.105923 0.105923
81135 0.105997 0.105997
81136 0.10607 0.10607
81137 0.106144 0.106144
81138 0.106217 0.106217
81139 0.10629 0.10629
81140 0.106364 0.106364
81141 0.106437 0.106437
81142 0.106511 0.106511
81143 0.106584 0.106584
81144 0.106657 0.106657
81145 0.106731 0.106731
81146 0.106804 0.106804
81147 0.106878 0.106878
81148 0.106951 0.106951
81149 0.107024 0.107024
81150 0.107098 0.107098
81151 0.107171 0.107171
81152 0.107244 0.107244
81153 0.107317 0.107317
81154 0.107391 0.107391
81155 0.107464 0.107464
81156 0.107537 0.107537
81157 0.107611 0.107611
81158 0.107684 0.107684
81159 0.107757 0.107757
81160 0.10783 0.10783
81161 0.107903 0.107903
81162 0.107977 0.107977
81163 0.10805 0.10805
81164 0.108123 0.108123
81165 0.108196 0.108196
81166 0.108269 0.108269
81167 0.108342 0.108342
81168 0.108416 0.108416
81169 0.108489 0.108489
81170 0.108562 0.108562
81171 0.108635 0.108635
81172 0.108708 0.108708
81173 0.108781 0.108781
81174 0.108854 0.108854
81175 0.108927 0.108927
81176 0.109 0.109
81177 0.109073 0.109073
81178 0.109146 0.109146
81179 0.109219 0.109219
81180 0.109292 0.109292
81181 0.109365 0.109365
81182 0.109438 0.109438
81183 0.109511 0.109511
81184 0.109584 0.109584
81185 0.109657 0.109657
81186 0.10973 0.10973
81187 0.109802 0.109802
81188 0.109875 0.109875
81189 0.109948 0.109948
81190 0.110021 0.110021
81191 0.110094 0.110094
81192 0.110167 0.110167
81193 0.110239 0.110239
81194 0.110312 0.110312
81195 0.110385 0.110385
81196 0.110457 0.110457
81197 0.11053 0.11053
81198 0.110603 0.110603
81199 0.110676 0.110676
81200 0.110748 0.110748
81201 0.110821 0.110821
81202 0.110893 0.110893
81203 0.110966 0.110966
81204 0.111039 0.111039
81205 0.111111 0.111111
81206 0.111184 0.111184
81207 0.111256 0.111256
81208 0.111329 0.111329
81209 0.111401 0.111401
81210 0.111474 0.111474
81211 0.111546 0.111546
81212 0.111619 0.111619
81213 0.111691 0.111691
81214 0.111763 0.111763
81215 0.111836 0.111836
81216 0.111908 0.111908
81217 0.11198 0.11198
81218 0.112053 0.112053
81219 0.112125 0.112125
81220 0.112197 0.112197
81221 0.11227 0.11227
81222 0.112342 0.112342
81223 0.112414 0.112414
81224 0.112486 0.112486
81225 0.112558 0.112558
81226 0.112631 0.112631
81227 0.112703 0.112703
81228 0.112775 0.112775
81229 0.112847 0.112847
81230 0.112919 0.112919
81231 0.112991 0.112991
81232 0.113063 0.113063
81233 0.113135 0.113135
81234 0.113207 0.113207
81235 0.113279 0.113279
81236 0.113351 0.113351
81237 0.113423 0.113423
81238 0.113495 0.113495
81239 0.113567 0.113567
81240 0.113638 0.113638
81241 0.11371 0.11371
81242 0.113782 0.113782
81243 0.113854 0.113854
81244 0.113926 0.113926
81245 0.113997 0.113997
81246 0.114069 0.114069
81247 0.114141 0.114141
81248 0.114212 0.114212
81249 0.114284 0.114284
81250 0.114356 0.114356
81251 0.114427 0.114427
81252 0.114499 0.114499
81253 0.11457 0.11457
81254 0.114642 0.114642
81255 0.114713 0.114713
81256 0.114785 0.114785
81257 0.114856 0.114856
81258 0.114928 0.114928
81259 0.114999 0.114999
81260 0.11507 0.11507
81261 0.115142 0.115142
81262 0.115213 0.115213
81263 0.115284 0.115284
81264 0.115356 0.115356
81265 0.115427 0.115427
81266 0.115498 0.115498
81267 0.115569 0.115569
81268 0.11564 0.11564
81269 0.115711 0.115711
81270 0.115782 0.115782
81271 0.115854 0.115854
81272 0.115925 0.115925
81273 0.115996 0.115996
81274 0.116067 0.116067
81275 0.116138 0.116138
81276 0.116208 0.116208
81277 0.116279 0.116279
81278 0.11635 0.11635
81279 0.116421 0.116421
81280 0.116492 0.116492
81281 0.116563 0.116563
81282 0.116633 0.116633
81283 0.116704 0.116704
81284 0.116775 0.116775
81285 0.116846 0.116846
81286 0.116916 0.116916
81287 0.116987 0.116987
81288 0.117057 0.117057
81289 0.117128 0.117128
81290 0.117198 0.117198
81291 0.117269 0.117269
81292 0.117339 0.117339
81293 0.11741 0.11741
81294 0.11748 0.11748
81295 0.117551 0.117551
81296 0.117621 0.117621
81297 0.117691 0.117691
81298 0.117761 0.117761
81299 0.117832 0.117832
81300 0.117902 0.117902
81301 0.117972 0.117972
81302 0.118042 0.118042
81303 0.118112 0.118112
81304 0.118182 0.118182
81305 0.118252 0.118252
81306 0.118322 0.118322
81307 0.118392 0.118392
81308 0.118462 0.118462
81309 0.118532 0.118532
81310 0.118602 0.118602
81311 0.118672 0.118672
81312 0.118742 0.118742
81313 0.118812 0.118812
81314 0.118881 0.118881
81315 0.118951 0.118951
81316 0.119021 0.119021
81317 0.119091 0.119091
81318 0.11916 0.11916
81319 0.11923 0.11923
81320 0.119299 0.119299
81321 0.119369 0.119369
81322 0.119438 0.119438
81323 0.119508 0.119508
81324 0.119577 0.119577
81325 0.119647 0.119647
81326 0.119716 0.119716
81327 0.119785 0.119785
81328 0.119854 0.119854
81329 0.119924 0.119924
81330 0.119993 0.119993
81331 0.120062 0.120062
81332 0.120131 0.120131
81333 0.1202 0.1202
81334 0.120269 0.120269
81335 0.120338 0.120338
81336 0.120407 0.120407
81337 0.120476 0.120476
81338 0.120545 0.120545
81339 0.120614 0.120614
81340 0.120683 0.120683
81341 0.120752 0.120752
81342 0.12082 0.12082
81343 0.120889 0.120889
81344 0.120958 0.120958
81345 0.121027 0.121027
81346 0.121095 0.121095
81347 0.121164 0.121164
81348 0.121232 0.121232
81349 0.121301 0.121301
81350 0.121369 0.121369
81351 0.121438 0.121438
81352 0.121506 0.121506
81353 0.121574 0.121574
81354 0.121643 0.121643
81355 0.121711 0.121711
81356 0.121779 0.121779
81357 0.121847 0.121847
81358 0.121916 0.121916
81359 0.121984 0.121984
81360 0.122052 0.122052
81361 0.12212 0.12212
81362 0.122188 0.122188
81363 0.122256 0.122256
81364 0.122324 0.122324
81365 0.122391 0.122391
81366 0.122459 0.122459
81367 0.122527 0.122527
81368 0.122595 0.122595
81369 0.122662 0.122662
81370 0.12273 0.12273
81371 0.122798 0.122798
81372 0.122865 0.122865
81373 0.122933 0.122933
81374 0.123 0.123
81375 0.123068 0.123068
81376 0.123135 0.123135
81377 0.123203 0.123203
81378 0.12327 0.12327
81379 0.123337 0.123337
81380 0.123405 0.123405
81381 0.123472 0.123472
81382 0.123539 0.123539
81383 0.123606 0.123606
81384 0.123673 0.123673
81385 0.12374 0.12374
81386 0.123807 0.123807
81387 0.123874 0.123874
81388 0.123941 0.123941
81389 0.124008 0.124008
81390 0.124075 0.124075
81391 0.124141 0.124141
81392 0.124208 0.124208
81393 0.124275 0.124275
81394 0.124341 0.124341
81395 0.124408 0.124408
81396 0.124475 0.124475
81397 0.124541 0.124541
81398 0.124608 0.124608
81399 0.124674 0.124674
81400 0.12474 0.12474
81401 0.124807 0.124807
81402 0.124873 0.124873
81403 0.124939 0.124939
81404 0.125005 0.125005
81405 0.125071 0.125071
81406 0.125138 0.125138
81407 0.125204 0.125204
81408 0.12527 0.12527
81409 0.125336 0.125336
81410 0.125401 0.125401
81411 0.125467 0.125467
81412 0.125533 0.125533
81413 0.125599 0.125599
81414 0.125665 0.125665
81415 0.12573 0.12573
81416 0.125796 0.125796
81417 0.125862 0.125862
81418 0.125927 0.125927
81419 0.125993 0.125993
81420 0.126058 0.126058
81421 0.126123 0.126123
81422 0.126189 0.126189
81423 0.126254 0.126254
81424 0.126319 0.126319
81425 0.126384 0.126384
81426 0.12645 0.12645
81427 0.126515 0.126515
81428 0.12658 0.12658
81429 0.126645 0.126645
81430 0.12671 0.12671
81431 0.126775 0.126775
81432 0.126839 0.126839
81433 0.126904 0.126904
81434 0.126969 0.126969
81435 0.127034 0.127034
81436 0.127098 0.127098
81437 0.127163 0.127163
81438 0.127228 0.127228
81439 0.127292 0.127292
81440 0.127357 0.127357
81441 0.127421 0.127421
81442 0.127485 0.127485
81443 0.12755 0.12755
81444 0.127614 0.127614
81445 0.127678 0.127678
81446 0.127742 0.127742
81447 0.127806 0.127806
81448 0.12787 0.12787
81449 0.127934 0.127934
81450 0.127998 0.127998
81451 0.128062 0.128062
81452 0.128126 0.128126
81453 0.12819 0.12819
81454 0.128254 0.128254
81455 0.128317 0.128317
81456 0.128381 0.128381
81457 0.128444 0.128444
81458 0.128508 0.128508
81459 0.128571 0.128571
81460 0.128635 0.128635
81461 0.128698 0.128698
81462 0.128762 0.128762
81463 0.128825 0.128825
81464 0.128888 0.128888
81465 0.128951 0.128951
81466 0.129014 0.129014
81467 0.129077 0.129077
81468 0.12914 0.12914
81469 0.129203 0.129203
81470 0.129266 0.129266
81471 0.129329 0.129329
81472 0.129392 0.129392
81473 0.129454 0.129454
81474 0.129517 0.129517
81475 0.12958 0.12958
81476 0.129642 0.129642
81477 0.129705 0.129705
81478 0.129767 0.129767
81479 0.12983 0.12983
81480 0.129892 0.129892
81481 0.129954 0.129954
81482 0.130016 0.130016
81483 0.130079 0.130079
81484 0.130141 0.130141
81485 0.130203 0.130203
81486 0.130265 0.130265
81487 0.130327 0.130327
81488 0.130389 0.130389
81489 0.13045 0.13045
81490 0.130512 0.130512
81491 0.130574 0.130574
81492 0.130636 0.130636
81493 0.130697 0.130697
81494 0.130759 0.130759
81495 0.13082 0.13082
81496 0.130882 0.130882
81497 0.130943 0.130943
81498 0.131004 0.131004
81499 0.131066 0.131066
81500 0.131127 0.131127
81501 0.131188 0.131188
81502 0.131249 0.131249
81503 0.13131 0.13131
81504 0.131371 0.131371
81505 0.131432 0.131432
81506 0.131493 0.131493
81507 0.131554 0.131554
81508 0.131614 0.131614
81509 0.131675 0.131675
81510 0.131736 0.131736
81511 0.131796 0.131796
81512 0.131857 0.131857
81513 0.131917 0.131917
81514 0.131978 0.131978
81515 0.132038 0.132038
81516 0.132098 0.132098
81517 0.132158 0.132158
81518 0.132218 0.132218
81519 0.132278 0.132278
81520 0.132339 0.132339
81521 0.132398 0.132398
81522 0.132458 0.132458
81523 0.132518 0.132518
81524 0.132578 0.132578
81525 0.132638 0.132638
81526 0.132697 0.132697
81527 0.132757 0.132757
81528 0.132816 0.132816
81529 0.132876 0.132876
81530 0.132935 0.132935
81531 0.132995 0.132995
81532 0.133054 0.133054
81533 0.133113 0.133113
81534 0.133172 0.133172
81535 0.133231 0.133231
81536 0.13329 0.13329
81537 0.133349 0.133349
81538 0.133408 0.133408
81539 0.133467 0.133467
81540 0.133526 0.133526
81541 0.133585 0.133585
81542 0.133643 0.133643
81543 0.133702 0.133702
81544 0.133761 0.133761
81545 0.133819 0.133819
81546 0.133877 0.133877
81547 0.133936 0.133936
81548 0.133994 0.133994
81549 0.134052 0.134052
81550 0.13411 0.13411
81551 0.134168 0.134168
81552 0.134227 0.134227
81553 0.134284 0.134284
81554 0.134342 0.134342
81555 0.1344 0.1344
81556 0.134458 0.134458
81557 0.134516 0.134516
81558 0.134573 0.134573
81559 0.134631 0.134631
81560 0.134688 0.134688
81561 0.134746 0.134746
81562 0.134803 0.134803
81563 0.134861 0.134861
81564 0.134918 0.134918
81565 0.134975 0.134975
81566 0.135032 0.135032
81567 0.135089 0.135089
81568 0.135146 0.135146
81569 0.135203 0.135203
81570 0.13526 0.13526
81571 0.135317 0.135317
81572 0.135373 0.135373
81573 0.13543 0.13543
81574 0.135487 0.135487
81575 0.135543 0.135543
81576 0.1356 0.1356
81577 0.135656 0.135656
81578 0.135712 0.135712
81579 0.135768 0.135768
81580 0.135825 0.135825
81581 0.135881 0.135881
81582 0.135937 0.135937
81583 0.135993 0.135993
81584 0.136049 0.136049
81585 0.136105 0.136105
81586 0.13616 0.13616
81587 0.136216 0.136216
81588 0.136272 0.136272
81589 0.136327 0.136327
81590 0.136383 0.136383
81591 0.136438 0.136438
81592 0.136494 0.136494
81593 0.136549 0.136549
81594 0.136604 0.136604
81595 0.136659 0.136659
81596 0.136714 0.136714
81597 0.136769 0.136769
81598 0.136824 0.136824
81599 0.136879 0.136879
81600 0.136934 0.136934
81601 0.136989 0.136989
81602 0.137043 0.137043
81603 0.137098 0.137098
81604 0.137153 0.137153
81605 0.137207 0.137207
81606 0.137261 0.137261
81607 0.137316 0.137316
81608 0.13737 0.13737
81609 0.137424 0.137424
81610 0.137478 0.137478
81611 0.137532 0.137532
81612 0.137586 0.137586
81613 0.13764 0.13764
81614 0.137694 0.137694
81615 0.137748 0.137748
81616 0.137801 0.137801
81617 0.137855 0.137855
81618 0.137909 0.137909
81619 0.137962 0.137962
81620 0.138015 0.138015
81621 0.138069 0.138069
81622 0.138122 0.138122
81623 0.138175 0.138175
81624 0.138228 0.138228
81625 0.138281 0.138281
81626 0.138334 0.138334
81627 0.138387 0.138387
81628 0.13844 0.13844
81629 0.138493 0.138493
81630 0.138546 0.138546
81631 0.138598 0.138598
81632 0.138651 0.138651
81633 0.138703 0.138703
81634 0.138755 0.138755
81635 0.138808 0.138808
81636 0.13886 0.13886
81637 0.138912 0.138912
81638 0.138964 0.138964
81639 0.139016 0.139016
81640 0.139068 0.139068
81641 0.13912 0.13912
81642 0.139172 0.139172
81643 0.139224 0.139224
81644 0.139275 0.139275
81645 0.139327 0.139327
81646 0.139378 0.139378
81647 0.13943 0.13943
81648 0.139481 0.139481
81649 0.139532 0.139532
81650 0.139584 0.139584
81651 0.139635 0.139635
81652 0.139686 0.139686
81653 0.139737 0.139737
81654 0.139788 0.139788
81655 0.139838 0.139838
81656 0.139889 0.139889
81657 0.13994 0.13994
81658 0.13999 0.13999
81659 0.140041 0.140041
81660 0.140091 0.140091
81661 0.140142 0.140142
81662 0.140192 0.140192
81663 0.140242 0.140242
81664 0.140292 0.140292
81665 0.140343 0.140343
81666 0.140392 0.140392
81667 0.140442 0.140442
81668 0.140492 0.140492
81669 0.140542 0.140542
81670 0.140592 0.140592
81671 0.140641 0.140641
81672 0.140691 0.140691
81673 0.14074 0.14074
81674 0.14079 0.14079
81675 0.140839 0.140839
81676 0.140888 0.140888
81677 0.140937 0.140937
81678 0.140986 0.140986
81679 0.141035 0.141035
81680 0.141084 0.141084
81681 0.141133 0.141133
81682 0.141182 0.141182
81683 0.14123 0.14123
81684 0.141279 0.141279
81685 0.141328 0.141328
81686 0.141376 0.141376
81687 0.141424 0.141424
81688 0.141473 0.141473
81689 0.141521 0.141521
81690 0.141569 0.141569
81691 0.141617 0.141617
81692 0.141665 0.141665
81693 0.141713 0.141713
81694 0.141761 0.141761
81695 0.141808 0.141808
81696 0.141856 0.141856
81697 0.141904 0.141904
81698 0.141951 0.141951
81699 0.141999 0.141999
81700 0.142046 0.142046
81701 0.142093 0.142093
81702 0.14214 0.14214
81703 0.142187 0.142187
81704 0.142234 0.142234
81705 0.142281 0.142281
81706 0.142328 0.142328
81707 0.142375 0.142375
81708 0.142422 0.142422
81709 0.142468 0.142468
81710 0.142515 0.142515
81711 0.142561 0.142561
81712 0.142608 0.142608
81713 0.142654 0.142654
81714 0.1427 0.1427
81715 0.142746 0.142746
81716 0.142792 0.142792
81717 0.142838 0.142838
81718 0.142884 0.142884
81719 0.14293 0.14293
81720 0.142976 0.142976
81721 0.143021 0.143021
81722 0.143067 0.143067
81723 0.143112 0.143112
81724 0.143158 0.143158
81725 0.143203 0.143203
81726 0.143248 0.143248
81727 0.143293 0.143293
81728 0.143338 0.143338
81729 0.143383 0.143383
81730 0.143428 0.143428
81731 0.143473 0.143473
81732 0.143518 0.143518
81733 0.143562 0.143562
81734 0.143607 0.143607
81735 0.143651 0.143651
81736 0.143696 0.143696
81737 0.14374 0.14374
81738 0.143784 0.143784
81739 0.143828 0.143828
81740 0.143873 0.143873
81741 0.143916 0.143916
81742 0.14396 0.14396
81743 0.144004 0.144004
81744 0.144048 0.144048
81745 0.144092 0.144092
81746 0.144135 0.144135
81747 0.144179 0.144179
81748 0.144222 0.144222
81749 0.144265 0.144265
81750 0.144309 0.144309
81751 0.144352 0.144352
81752 0.144395 0.144395
81753 0.144438 0.144438
81754 0.144481 0.144481
81755 0.144523 0.144523
81756 0.144566 0.144566
81757 0.144609 0.144609
81758 0.144651 0.144651
81759 0.144694 0.144694
81760 0.144736 0.144736
81761 0.144778 0.144778
81762 0.144821 0.144821
81763 0.144863 0.144863
81764 0.144905 0.144905
81765 0.144947 0.144947
81766 0.144989 0.144989
81767 0.14503 0.14503
81768 0.145072 0.145072
81769 0.145114 0.145114
81770 0.145155 0.145155
81771 0.145197 0.145197
81772 0.145238 0.145238
81773 0.145279 0.145279
81774 0.14532 0.14532
81775 0.145361 0.145361
81776 0.145402 0.145402
81777 0.145443 0.145443
81778 0.145484 0.145484
81779 0.145525 0.145525
81780 0.145566 0.145566
81781 0.145606 0.145606
81782 0.145647 0.145647
81783 0.145687 0.145687
81784 0.145727 0.145727
81785 0.145768 0.145768
81786 0.145808 0.145808
81787 0.145848 0.145848
81788 0.145888 0.145888
81789 0.145928 0.145928
81790 0.145967 0.145967
81791 0.146007 0.146007
81792 0.146047 0.146047
81793 0.146086 0.146086
81794 0.146126 0.146126
81795 0.146165 0.146165
81796 0.146204 0.146204
81797 0.146243 0.146243
81798 0.146282 0.146282
81799 0.146321 0.146321
81800 0.14636 0.14636
81801 0.146399 0.146399
81802 0.146438 0.146438
81803 0.146476 0.146476
81804 0.146515 0.146515
81805 0.146553 0.146553
81806 0.146592 0.146592
81807 0.14663 0.14663
81808 0.146668 0.146668
81809 0.146706 0.146706
81810 0.146744 0.146744
81811 0.146782 0.146782
81812 0.14682 0.14682
81813 0.146858 0.146858
81814 0.146896 0.146896
81815 0.146933 0.146933
81816 0.146971 0.146971
81817 0.147008 0.147008
81818 0.147045 0.147045
81819 0.147082 0.147082
81820 0.14712 0.14712
81821 0.147157 0.147157
81822 0.147194 0.147194
81823 0.14723 0.14723
81824 0.147267 0.147267
81825 0.147304 0.147304
81826 0.14734 0.14734
81827 0.147377 0.147377
81828 0.147413 0.147413
81829 0.14745 0.14745
81830 0.147486 0.147486
81831 0.147522 0.147522
81832 0.147558 0.147558
81833 0.147594 0.147594
81834 0.14763 0.14763
81835 0.147665 0.147665
81836 0.147701 0.147701
81837 0.147737 0.147737
81838 0.147772 0.147772
81839 0.147808 0.147808
81840 0.147843 0.147843
81841 0.147878 0.147878
81842 0.147913 0.147913
81843 0.147948 0.147948
81844 0.147983 0.147983
81845 0.148018 0.148018
81846 0.148053 0.148053
81847 0.148087 0.148087
81848 0.148122 0.148122
81849 0.148156 0.148156
81850 0.148191 0.148191
81851 0.148225 0.148225
81852 0.148259 0.148259
81853 0.148293 0.148293
81854 0.148327 0.148327
81855 0.148361 0.148361
81856 0.148395 0.148395
81857 0.148429 0.148429
81858 0.148463 0.148463
81859 0.148496 0.148496
81860 0.14853 0.14853
81861 0.148563 0.148563
81862 0.148596 0.148596
81863 0.148629 0.148629
81864 0.148663 0.148663
81865 0.148696 0.148696
81866 0.148728 0.148728
81867 0.148761 0.148761
81868 0.148794 0.148794
81869 0.148827 0.148827
81870 0.148859 0.148859
81871 0.148892 0.148892
81872 0.148924 0.148924
81873 0.148956 0.148956
81874 0.148988 0.148988
81875 0.14902 0.14902
81876 0.149052 0.149052
81877 0.149084 0.149084
81878 0.149116 0.149116
81879 0.149148 0.149148
81880 0.149179 0.149179
81881 0.149211 0.149211
81882 0.149242 0.149242
81883 0.149273 0.149273
81884 0.149305 0.149305
81885 0.149336 0.149336
81886 0.149367 0.149367
81887 0.149398 0.149398
81888 0.149429 0.149429
81889 0.149459 0.149459
81890 0.14949 0.14949
81891 0.14952 0.14952
81892 0.149551 0.149551
81893 0.149581 0.149581
81894 0.149612 0.149612
81895 0.149642 0.149642
81896 0.149672 0.149672
81897 0.149702 0.149702
81898 0.149732 0.149732
81899 0.149761 0.149761
81900 0.149791 0.149791
81901 0.149821 0.149821
81902 0.14985 0.14985
81903 0.14988 0.14988
81904 0.149909 0.149909
81905 0.149938 0.149938
81906 0.149967 0.149967
81907 0.149996 0.149996
81908 0.150025 0.150025
81909 0.150054 0.150054
81910 0.150083 0.150083
81911 0.150111 0.150111
81912 0.15014 0.15014
81913 0.150168 0.150168
81914 0.150197 0.150197
81915 0.150225 0.150225
81916 0.150253 0.150253
81917 0.150281 0.150281
81918 0.150309 0.150309
81919 0.150337 0.150337
81920 0.150365 0.150365
81921 0.150393 0.150393
81922 0.15042 0.15042
81923 0.150448 0.150448
81924 0.150475 0.150475
81925 0.150502 0.150502
81926 0.15053 0.15053
81927 0.150557 0.150557
81928 0.150584 0.150584
81929 0.150611 0.150611
81930 0.150637 0.150637
81931 0.150664 0.150664
81932 0.150691 0.150691
81933 0.150717 0.150717
81934 0.150744 0.150744
81935 0.15077 0.15077
81936 0.150796 0.150796
81937 0.150822 0.150822
81938 0.150848 0.150848
81939 0.150874 0.150874
81940 0.1509 0.1509
81941 0.150926 0.150926
81942 0.150951 0.150951
81943 0.150977 0.150977
81944 0.151002 0.151002
81945 0.151028 0.151028
81946 0.151053 0.151053
81947 0.151078 0.151078
81948 0.151103 0.151103
81949 0.151128 0.151128
81950 0.151153 0.151153
81951 0.151178 0.151178
81952 0.151202 0.151202
81953 0.151227 0.151227
81954 0.151251 0.151251
81955 0.151276 0.151276
81956 0.1513 0.1513
81957 0.151324 0.151324
81958 0.151348 0.151348
81959 0.151372 0.151372
81960 0.151396 0.151396
81961 0.15142 0.15142
81962 0.151444 0.151444
81963 0.151467 0.151467
81964 0.151491 0.151491
81965 0.151514 0.151514
81966 0.151537 0.151537
81967 0.151561 0.151561
81968 0.151584 0.151584
81969 0.151607 0.151607
81970 0.151629 0.151629
81971 0.151652 0.151652
81972 0.151675 0.151675
81973 0.151698 0.151698
81974 0.15172 0.15172
81975 0.151742 0.151742
81976 0.151765 0.151765
81977 0.151787 0.151787
81978 0.151809 0.151809
81979 0.151831 0.151831
81980 0.151853 0.151853
81981 0.151875 0.151875
81982 0.151896 0.151896
81983 0.151918 0.151918
81984 0.151939 0.151939
81985 0.151961 0.151961
81986 0.151982 0.151982
81987 0.152003 0.152003
81988 0.152024 0.152024
81989 0.152045 0.152045
81990 0.152066 0.152066
81991 0.152087 0.152087
81992 0.152108 0.152108
81993 0.152128 0.152128
81994 0.152149 0.152149
81995 0.152169 0.152169
81996 0.15219 0.15219
81997 0.15221 0.15221
81998 0.15223 0.15223
81999 0.15225 0.15225
82000 0.15227 0.15227
82001 0.15229 0.15229
82002 0.152309 0.152309
82003 0.152329 0.152329
82004 0.152348 0.152348
82005 0.152368 0.152368
82006 0.152387 0.152387
82007 0.152406 0.152406
82008 0.152425 0.152425
82009 0.152444 0.152444
82010 0.152463 0.152463
82011 0.152482 0.152482
82012 0.152501 0.152501
82013 0.152519 0.152519
82014 0.152538 0.152538
82015 0.152556 0.152556
82016 0.152574 0.152574
82017 0.152593 0.152593
82018 0.152611 0.152611
82019 0.152629 0.152629
82020 0.152647 0.152647
82021 0.152664 0.152664
82022 0.152682 0.152682
82023 0.1527 0.1527
82024 0.152717 0.152717
82025 0.152734 0.152734
82026 0.152752 0.152752
82027 0.152769 0.152769
82028 0.152786 0.152786
82029 0.152803 0.152803
82030 0.15282 0.15282
82031 0.152837 0.152837
82032 0.152853 0.152853
82033 0.15287 0.15287
82034 0.152886 0.152886
82035 0.152903 0.152903
82036 0.152919 0.152919
82037 0.152935 0.152935
82038 0.152951 0.152951
82039 0.152967 0.152967
82040 0.152983 0.152983
82041 0.152999 0.152999
82042 0.153014 0.153014
82043 0.15303 0.15303
82044 0.153045 0.153045
82045 0.153061 0.153061
82046 0.153076 0.153076
82047 0.153091 0.153091
82048 0.153106 0.153106
82049 0.153121 0.153121
82050 0.153136 0.153136
82051 0.153151 0.153151
82052 0.153165 0.153165
82053 0.15318 0.15318
82054 0.153194 0.153194
82055 0.153208 0.153208
82056 0.153223 0.153223
82057 0.153237 0.153237
82058 0.153251 0.153251
82059 0.153265 0.153265
82060 0.153279 0.153279
82061 0.153292 0.153292
82062 0.153306 0.153306
82063 0.153319 0.153319
82064 0.153333 0.153333
82065 0.153346 0.153346
82066 0.153359 0.153359
82067 0.153372 0.153372
82068 0.153385 0.153385
82069 0.153398 0.153398
82070 0.153411 0.153411
82071 0.153424 0.153424
82072 0.153436 0.153436
82073 0.153449 0.153449
82074 0.153461 0.153461
82075 0.153473 0.153473
82076 0.153486 0.153486
82077 0.153498 0.153498
82078 0.15351 0.15351
82079 0.153522 0.153522
82080 0.153533 0.153533
82081 0.153545 0.153545
82082 0.153556 0.153556
82083 0.153568 0.153568
82084 0.153579 0.153579
82085 0.153591 0.153591
82086 0.153602 0.153602
82087 0.153613 0.153613
82088 0.153624 0.153624
82089 0.153634 0.153634
82090 0.153645 0.153645
82091 0.153656 0.153656
82092 0.153666 0.153666
82093 0.153677 0.153677
82094 0.153687 0.153687
82095 0.153697 0.153697
82096 0.153707 0.153707
82097 0.153717 0.153717
82098 0.153727 0.153727
82099 0.153737 0.153737
82100 0.153747 0.153747
82101 0.153756 0.153756
82102 0.153766 0.153766
82103 0.153775 0.153775
82104 0.153785 0.153785
82105 0.153794 0.153794
82106 0.153803 0.153803
82107 0.153812 0.153812
82108 0.153821 0.153821
82109 0.153829 0.153829
82110 0.153838 0.153838
82111 0.153847 0.153847
82112 0.153855 0.153855
82113 0.153863 0.153863
82114 0.153872 0.153872
82115 0.15388 0.15388
82116 0.153888 0.153888
82117 0.153896 0.153896
82118 0.153904 0.153904
82119 0.153911 0.153911
82120 0.153919 0.153919
82121 0.153927 0.153927
82122 0.153934 0.153934
82123 0.153941 0.153941
82124 0.153949 0.153949
82125 0.153956 0.153956
82126 0.153963 0.153963
82127 0.15397 0.15397
82128 0.153976 0.153976
82129 0.153983 0.153983
82130 0.15399 0.15399
82131 0.153996 0.153996
82132 0.154003 0.154003
82133 0.154009 0.154009
82134 0.154015 0.154015
82135 0.154021 0.154021
82136 0.154027 0.154027
82137 0.154033 0.154033
82138 0.154039 0.154039
82139 0.154044 0.154044
82140 0.15405 0.15405
82141 0.154055 0.154055
82142 0.154061 0.154061
82143 0.154066 0.154066
82144 0.154071 0.154071
82145 0.154076 0.154076
82146 0.154081 0.154081
82147 0.154086 0.154086
82148 0.154091 0.154091
82149 0.154095 0.154095
82150 0.1541 0.1541
82151 0.154104 0.154104
82152 0.154108 0.154108
82153 0.154113 0.154113
82154 0.154117 0.154117
82155 0.154121 0.154121
82156 0.154125 0.154125
82157 0.154128 0.154128
82158 0.154132 0.154132
82159 0.154136 0.154136
82160 0.154139 0.154139
82161 0.154142 0.154142
82162 0.154146 0.154146
82163 0.154149 0.154149
82164 0.154152 0.154152
82165 0.154155 0.154155
82166 0.154158 0.154158
82167 0.15416 0.15416
82168 0.154163 0.154163
82169 0.154166 0.154166
82170 0.154168 0.154168
82171 0.15417 0.15417
82172 0.154173 0.154173
82173 0.154175 0.154175
